d_codigo|d_asenta|d_tipo_asenta|D_mnpio|d_estado|d_ciudad|d_CP|c_estado|c_oficina|c_CP|c_tipo_asenta|c_mnpio|id_asenta_cpcons|d_zona|c_cve_ciudad
07220|Castillo Chico|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1051|Urbano|07
07220|Castillo Grande|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1052|Urbano|07
07224|Ampliación Castillo Grande|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|2883|Urbano|07
07230|Zona Escolar|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1053|Urbano|07
07239|Zona Escolar Oriente|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1054|Urbano|07
07240|El Arbolillo|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1056|Urbano|07
07250|Benito Juárez|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1061|Urbano|07
07259|Ampliación Benito Juárez|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1063|Urbano|07
07268|Solidaridad Nacional|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1065|Urbano|07
07270|Residencial Acueducto de Guadalupe|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1067|Urbano|07
07279|Acueducto de Guadalupe|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1069|Urbano|07
07280|Jorge Negrete|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1070|Urbano|07
07290|La Pastora|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07201|09|07201||09|005|1071|Urbano|07
07300|Lindavista Norte|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07051|09|07051||09|005|1072|Urbano|07
07300|Lindavista Sur|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07051|09|07051||09|005|2888|Urbano|07
07310|Candelaria Ticomán|Barrio|Gustavo A. Madero|Ciudad de México|Ciudad de México|07311|09|07311||02|005|1075|Urbano|07
07320|La Purísima Ticomán|Barrio|Gustavo A. Madero|Ciudad de México|Ciudad de México|07311|09|07311||02|005|1079|Urbano|07
07320|Residencial la Escalera|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07311|09|07311||09|005|1080|Urbano|07
07330|Santa María Ticomán|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07311|09|07311||09|005|1085|Urbano|07
07340|La Laguna Ticomán|Barrio|Gustavo A. Madero|Ciudad de México|Ciudad de México|07311|09|07311||02|005|1087|Urbano|07
07340|San José Ticomán|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07311|09|07311||09|005|1088|Urbano|07
07350|Guadalupe Ticomán|Barrio|Gustavo A. Madero|Ciudad de México|Ciudad de México|07311|09|07311||02|005|1091|Urbano|07
07350|San Juan y Guadalupe Ticomán|Barrio|Gustavo A. Madero|Ciudad de México|Ciudad de México|07311|09|07311||02|005|1092|Urbano|07
07359|San Rafael Ticomán|Barrio|Gustavo A. Madero|Ciudad de México|Ciudad de México|07311|09|07311||02|005|1093|Urbano|07
07360|San Pedro Zacatenco|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07051|09|07051||09|005|1095|Urbano|07
07369|Residencial Zacatenco|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07051|09|07051||09|005|1097|Urbano|07
07370|Capultitlan|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1098|Urbano|07
07380|Maximino Ávila Camacho|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1099|Urbano|07
07380|Tlacamaca|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1100|Urbano|07
07400|Salvador Díaz Mirón|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1101|Urbano|07
07410|Juan González Romero|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1102|Urbano|07
07410|Villa Hermosa|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1103|Urbano|07
07420|El Coyol|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1105|Urbano|07
07420|Nueva Atzacoalco|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1106|Urbano|07
07430|Del Obrero|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1108|Urbano|07
07440|Vasco de Quiroga|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1109|Urbano|07
07450|DM Nacional|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1110|Urbano|07
07455|Ferrocarrilera|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1111|Urbano|07
07456|LI Legislatura|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1112|Urbano|07
07460|Granjas Modernas|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1117|Urbano|07
07469|Constitución de La República|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1118|Urbano|07
07470|Ampliación San Juan de Aragón|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1119|Urbano|07
07480|San Pedro El Chico|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1120|Urbano|07
07500|La Pradera|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1122|Urbano|07
07509|Pradera II Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1125|Urbano|07
07510|San Felipe de Jesús|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1126|Urbano|07
07520|25 de Julio|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1128|Urbano|07
07530|Campestre Aragón|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1129|Urbano|07
07540|La Esmeralda|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1131|Urbano|07
07550|Providencia|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1135|Urbano|07
07560|Ampliación Providencia|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1136|Urbano|07
07570|Villa de Aragón|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1137|Urbano|07
07580|Ampliación Casas Alemán|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07501|09|07501||09|005|1138|Urbano|07
07600|Progreso Nacional|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1139|Urbano|07
07620|Santa Rosa|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1141|Urbano|07
07630|San José de la Escalera|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1142|Urbano|07
07640|Santiago Atepetlac|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1143|Urbano|07
07650|Ampliación Progreso Nacional|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1144|Urbano|07
07670|Guadalupe Proletaria|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1146|Urbano|07
07680|Ampliación Guadalupe Proletaria|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1147|Urbano|07
07700|Nueva Industrial Vallejo|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1148|Urbano|07
07707|Siete Maravillas|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1149|Urbano|07
07708|Torres Lindavista|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1150|Urbano|07
07720|Lindavista Vallejo I Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1153|Urbano|07
07730|Churubusco Tepeyac|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07051|09|07051||09|005|1155|Urbano|07
07730|Montevideo|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07051|09|07051||09|005|1156|Urbano|07
07730|San Bartolo Atepehuacan|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07051|09|07051||09|005|1157|Urbano|07
07739|Planetario Lindavista|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07051|09|07051||09|005|1159|Urbano|07
07740|Valle del Tepeyac|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07051|09|07051||09|005|1160|Urbano|07
07750|Nueva Vallejo|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1161|Urbano|07
07754|Lindavista Vallejo III Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|2890|Urbano|07
07755|Lindavista Vallejo II Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|2889|Urbano|07
07760|Magdalena de las Salinas|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1162|Urbano|07
07770|Panamericana|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1163|Urbano|07
07770|Ampliación Panamericana|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1164|Urbano|07
07780|Defensores de La República|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1166|Urbano|07
07780|Héroe de Nacozari|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1167|Urbano|07
07790|Guadalupe Victoria|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1168|Urbano|07
07790|Vallejo Poniente|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1169|Urbano|07
07800|Industrial|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1170|Urbano|07
07810|Estrella|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1172|Urbano|07
07820|Aragón Inguarán|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1174|Urbano|07
07820|Tres Estrellas|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1175|Urbano|07
07830|Gertrudis Sánchez 1a Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1176|Urbano|07
07838|Gertrudis Sánchez 3a Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|2886|Urbano|07
07839|Gertrudis Sánchez 2a Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1178|Urbano|07
07840|Guadalupe Tepeyac|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1179|Urbano|07
07840|7 de Noviembre|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1180|Urbano|07
07850|Bondojito|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1181|Urbano|07
07850|Faja de Oro|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1182|Urbano|07
07858|Ampliación Emiliano Zapata|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1183|Urbano|07
07859|Ampliación Mártires de Río Blanco|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1184|Urbano|07
07860|La Joyita|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1185|Urbano|07
07860|Tablas de San Agustín|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1187|Urbano|07
07869|Belisario Domínguez|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1188|Urbano|07
07870|Guadalupe Insurgentes|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1189|Urbano|07
07870|Vallejo|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1190|Urbano|07
07880|Mártires de Río Blanco|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1191|Urbano|07
07889|Emiliano Zapata|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1192|Urbano|07
07890|Nueva Tenochtitlán|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1195|Urbano|07
07890|Cuchilla La Joya|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1193|Urbano|07
07890|La Joya|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1194|Urbano|07
07899|La Malinche|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07001|09|07001||09|005|1196|Urbano|07
07900|Cuchilla del Tesoro|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1197|Urbano|07
07910|San Juan de Aragón VII Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1199|Urbano|07
07918|San Juan de Aragón VI Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1200|Urbano|07
07919|Ex Ejido San Juan de Aragón Sector 32|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1201|Urbano|07
07920|El Olivo|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1202|Urbano|07
07920|San Juan de Aragón|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1203|Urbano|07
07930|Indeco|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1204|Urbano|07
07939|Héroes de Chapultepec|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1205|Urbano|07
07940|Ex Ejido San Juan de Aragón Sector 33|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1206|Urbano|07
07950|San Juan de Aragón|Pueblo|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||28|005|1207|Urbano|07
07960|Héroes de Cerro Prieto|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1211|Urbano|07
07960|Ex Escuela de Tiro|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1212|Urbano|07
07960|Fernando Casas Alemán|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1213|Urbano|07
07969|San Juan de Aragón I Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1215|Urbano|07
07969|San Juan de Aragón II Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1216|Urbano|07
07970|San Juan de Aragón III Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1217|Urbano|07
07979|San Juan de Aragón IV Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1218|Urbano|07
07979|San Juan de Aragón V Sección|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1219|Urbano|07
07980|Narciso Bassols|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1220|Urbano|07
07990|C.T.M. Aragón|Colonia|Gustavo A. Madero|Ciudad de México|Ciudad de México|07981|09|07981||09|005|1222|Urbano|07
08000|Gabriel Ramos Millán Sección Bramadero|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1233|Urbano|08
08010|Ex-Ejido de La Magdalena Mixiuhca|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1237|Urbano|08
08020|Ampliación Gabriel Ramos Millán|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1238|Urbano|08
08030|Gabriel Ramos Millán Sección Cuchilla|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1241|Urbano|08
08040|Carlos Zapata Vela|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1242|Urbano|08
08100|Agrícola Pantitlán|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1244|Urbano|08
08200|Viaducto Piedad|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1250|Urbano|08
08210|Nueva Santa Anita|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1251|Urbano|08
08220|San Pedro|Barrio|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||02|006|1252|Urbano|08
08230|San Francisco Xicaltongo|Barrio|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||02|006|1253|Urbano|08
08240|Santiago Norte|Barrio|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||02|006|1254|Urbano|08
08300|Santa Anita|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1255|Urbano|08
08310|La Cruz|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1256|Urbano|08
08320|Fraccionamiento Coyuya|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1257|Urbano|08
08400|Granjas México|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1258|Urbano|08
08420|Cuchilla Agrícola Oriental|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1262|Urbano|08
08500|Agrícola Oriental|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1263|Urbano|08
08510|El Rodeo|Colonia|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||09|006|1265|Urbano|08
08600|La Asunción|Barrio|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||02|006|1269|Urbano|08
08610|Zapotla|Barrio|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||02|006|1270|Urbano|08
08620|Los Reyes|Barrio|Iztacalco|Ciudad de México|Ciudad de México|08231|09|08231||02|006|1272|Urbano|08
09000|San Pablo|Barrio|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||02|007|1303|Urbano|09
09000|San Pedro|Barrio|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||02|007|1304|Urbano|09
09000|Santa Bárbara|Barrio|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||02|007|1305|Urbano|09
09010|Real del Moral|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1308|Urbano|09
09020|Dr. Alfonso Ortiz Tirado|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1310|Urbano|09
09030|Paseos de Churubusco|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1314|Urbano|09
09040|Central de Abasto|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1316|Urbano|09
09060|Escuadrón 201|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1320|Urbano|09
09060|Sector Popular|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1321|Urbano|09
09070|Granjas de San Antonio|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1322|Urbano|09
09080|Cacama|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1325|Urbano|09
09089|Unidad Modelo|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1328|Urbano|09
09090|Héroes de Churubusco|Colonia|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||09|007|1329|Urbano|09
09099|Mexicaltzingo|Pueblo|Iztapalapa|Ciudad de México|Ciudad de México|09081|09|09081||28|007|1330|Urbano|09
